"COLLEGE
CODE",COLLEGE NAME,"BRANCH
CODE",BRANCH NAME,OC,BC,BCM,MBC,SC,SCA,ST,Zipcode,District,Total_Seats
3820,"Trichy Engineering College, somu Nagr,Konalai, Tiruchirappalli-621132.",MZ,Mechatronics Engineering,13,13,2,10,7,2,0,621132,TIRUCHIRAPPALLI,47
3821,"A.R.J College of Engineering and Technology, Thirumakkottai Main Road, Edayarnatham Village, Sundarakkottai (PO), Mannargudi Taluk, Thiruvarur-614001.",AD,Artificial Intelligence and Data Science,15,13,2,10,7,1,1,614001,TIRUVARUR,49
3821,"A.R.J College of Engineering and Technology, Thirumakkottai Main Road, Edayarnatham Village, Sundarakkottai (PO), Mannargudi Taluk, Thiruvarur-614001.",AG,AGRICULTURAL ENGINEERING,14,13,2,10,8,1,1,614001,TIRUVARUR,49
3821,"A.R.J College of Engineering and Technology, Thirumakkottai Main Road, Edayarnatham Village, Sundarakkottai (PO), Mannargudi Taluk, Thiruvarur-614001.",BM,BIO MEDICAL ENGINEERING,14,12,1,11,8,1,1,614001,TIRUVARUR,48
3821,"A.R.J College of Engineering and Technology, Thirumakkottai Main Road, Edayarnatham Village, Sundarakkottai (PO), Mannargudi Taluk, Thiruvarur-614001.",CE,CIVIL  ENGINEERING,7,7,0,4,4,1,0,614001,TIRUVARUR,23
3821,"A.R.J College of Engineering and Technology, Thirumakkottai Main Road, Edayarnatham Village, Sundarakkottai (PO), Mannargudi Taluk, Thiruvarur-614001.",CS,COMPUTER SCIENCE AND ENGINEERING,23,19,3,15,10,3,0,614001,TIRUVARUR,73
3821,"A.R.J College of Engineering and Technology, Thirumakkottai Main Road, Edayarnatham Village, Sundarakkottai (PO), Mannargudi Taluk, Thiruvarur-614001.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,13,1,9,8,2,0,614001,TIRUVARUR,49
3821,"A.R.J College of Engineering and Technology, Thirumakkottai Main Road, Edayarnatham Village, Sundarakkottai (PO), Mannargudi Taluk, Thiruvarur-614001.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,8,7,1,4,3,1,0,614001,TIRUVARUR,24
3821,"A.R.J College of Engineering and Technology, Thirumakkottai Main Road, Edayarnatham Village, Sundarakkottai (PO), Mannargudi Taluk, Thiruvarur-614001.",ME,MECHANICAL ENGINEERING,7,7,1,5,3,0,1,614001,TIRUVARUR,24
3822,"Tittagudi Sengunthar Engineering College (Formerly Dr.Navalar Nedunchezhiyan College of Engineering), Raja Nagar, Vaithiyanathapuram, Tholudur, Cuddalore-606303.",AD,Artificial Intelligence and Data Science,8,7,1,5,5,0,0,606303,CUDDALORE,26
3822,"Tittagudi Sengunthar Engineering College (Formerly Dr.Navalar Nedunchezhiyan College of Engineering), Raja Nagar, Vaithiyanathapuram, Tholudur, Cuddalore-606303.",BM,BIO MEDICAL ENGINEERING,8,7,1,5,4,1,0,606303,CUDDALORE,26
3822,"Tittagudi Sengunthar Engineering College (Formerly Dr.Navalar Nedunchezhiyan College of Engineering), Raja Nagar, Vaithiyanathapuram, Tholudur, Cuddalore-606303.",CE,CIVIL  ENGINEERING,8,6,1,6,4,0,0,606303,CUDDALORE,25
3822,"Tittagudi Sengunthar Engineering College (Formerly Dr.Navalar Nedunchezhiyan College of Engineering), Raja Nagar, Vaithiyanathapuram, Tholudur, Cuddalore-606303.",CS,COMPUTER SCIENCE AND ENGINEERING,16,13,2,10,7,1,1,606303,CUDDALORE,50
3822,"Tittagudi Sengunthar Engineering College (Formerly Dr.Navalar Nedunchezhiyan College of Engineering), Raja Nagar, Vaithiyanathapuram, Tholudur, Cuddalore-606303.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,7,7,1,5,4,1,0,606303,CUDDALORE,25
3822,"Tittagudi Sengunthar Engineering College (Formerly Dr.Navalar Nedunchezhiyan College of Engineering), Raja Nagar, Vaithiyanathapuram, Tholudur, Cuddalore-606303.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,15,13,1,10,7,2,1,606303,CUDDALORE,49
3822,"Tittagudi Sengunthar Engineering College (Formerly Dr.Navalar Nedunchezhiyan College of Engineering), Raja Nagar, Vaithiyanathapuram, Tholudur, Cuddalore-606303.",IT,INFORMATION TECHNOLOGY,8,7,1,5,4,1,0,606303,CUDDALORE,26
3822,"Tittagudi Sengunthar Engineering College (Formerly Dr.Navalar Nedunchezhiyan College of Engineering), Raja Nagar, Vaithiyanathapuram, Tholudur, Cuddalore-606303.",ME,MECHANICAL ENGINEERING,15,13,2,9,7,2,1,606303,CUDDALORE,49
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",AD,Artificial Intelligence and Data Science,27,24,2,18,13,2,1,613403,THANJAVUR,87
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",CS,COMPUTER SCIENCE AND ENGINEERING,28,25,4,18,13,3,1,613403,THANJAVUR,92
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14,12,2,9,7,1,1,613403,THANJAVUR,46
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9,7,1,6,4,1,0,613403,THANJAVUR,28
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",IT,INFORMATION TECHNOLOGY,30,26,4,19,15,3,1,613403,THANJAVUR,98
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",ME,MECHANICAL ENGINEERING,9,7,1,5,4,1,0,613403,THANJAVUR,27
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",AD,Artificial Intelligence and Data Science,28,28,4,21,16,2,2,621215,TIRUCHIRAPPALLI,101
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",AG,AGRICULTURAL ENGINEERING,14,13,0,10,6,2,0,621215,TIRUCHIRAPPALLI,45
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",BM,BIO MEDICAL ENGINEERING,13,12,1,9,8,2,0,621215,TIRUCHIRAPPALLI,45
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",CE,CIVIL  ENGINEERING,13,12,2,8,7,2,0,621215,TIRUCHIRAPPALLI,44
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",CS,COMPUTER SCIENCE AND ENGINEERING,20,28,3,21,17,3,1,621215,TIRUCHIRAPPALLI,93
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,35,35,5,27,19,4,1,621215,TIRUCHIRAPPALLI,126
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,12,12,2,8,6,2,0,621215,TIRUCHIRAPPALLI,42
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",IT,INFORMATION TECHNOLOGY,20,18,3,15,10,2,1,621215,TIRUCHIRAPPALLI,69
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",ME,MECHANICAL ENGINEERING,25,21,3,16,12,1,1,621215,TIRUCHIRAPPALLI,79
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",AD,Artificial Intelligence and Data Science,11,8,1,8,6,1,0,621105,TIRUCHIRAPPALLI,35
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",CE,CIVIL  ENGINEERING,4,4,1,2,2,1,0,621105,TIRUCHIRAPPALLI,14
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",CS,COMPUTER SCIENCE AND ENGINEERING,25,21,2,17,12,2,1,621105,TIRUCHIRAPPALLI,80
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,12,10,2,8,6,1,1,621105,TIRUCHIRAPPALLI,40
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,10,10,1,6,5,1,0,621105,TIRUCHIRAPPALLI,33
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",IT,INFORMATION TECHNOLOGY,11,11,1,7,5,1,0,621105,TIRUCHIRAPPALLI,36
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",ME,MECHANICAL ENGINEERING,7,5,1,5,3,0,1,621105,TIRUCHIRAPPALLI,22
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",AD,Artificial Intelligence and Data Science,11,20,1,14,11,3,0,621112,TIRUCHIRAPPALLI,60
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),7,9,2,7,5,1,0,621112,TIRUCHIRAPPALLI,31
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,7,9,1,8,5,1,0,621112,TIRUCHIRAPPALLI,31
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",CS,COMPUTER SCIENCE AND ENGINEERING,0,28,3,21,16,3,2,621112,TIRUCHIRAPPALLI,73
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,21,28,4,21,16,2,2,621112,TIRUCHIRAPPALLI,94
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,10,9,1,7,6,0,0,621112,TIRUCHIRAPPALLI,33
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",IT,INFORMATION TECHNOLOGY,13,19,3,14,11,3,0,621112,TIRUCHIRAPPALLI,63
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",ME,MECHANICAL ENGINEERING,10,9,2,7,5,1,1,621112,TIRUCHIRAPPALLI,35
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",AD,Artificial Intelligence and Data Science,14,11,2,9,7,1,0,620012,TIRUCHIRAPPALLI,44
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",AG,AGRICULTURAL ENGINEERING,17,14,2,10,8,2,1,620012,TIRUCHIRAPPALLI,54
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",BM,BIO MEDICAL ENGINEERING,14,12,2,9,6,1,1,620012,TIRUCHIRAPPALLI,45
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",CS,COMPUTER SCIENCE AND ENGINEERING,26,21,2,17,12,3,1,620012,TIRUCHIRAPPALLI,82
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,14,2,10,9,2,1,620012,TIRUCHIRAPPALLI,55
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9,7,1,5,4,1,0,620012,TIRUCHIRAPPALLI,27
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",IT,INFORMATION TECHNOLOGY,26,24,2,18,13,3,1,620012,TIRUCHIRAPPALLI,87
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",ME,MECHANICAL ENGINEERING,9,8,1,6,4,0,0,620012,TIRUCHIRAPPALLI,28
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",AE,AERONAUTICAL ENGINEERING,7,6,1,5,4,1,1,613006,THANJAVUR,25
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",CE,CIVIL  ENGINEERING,9,6,1,4,3,1,0,613006,THANJAVUR,24
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",CS,COMPUTER SCIENCE AND ENGINEERING,29,24,3,18,13,2,1,613006,THANJAVUR,90
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,13,12,2,8,7,2,1,613006,THANJAVUR,45
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,7,7,1,5,4,0,0,613006,THANJAVUR,24
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",IT,INFORMATION TECHNOLOGY,14,11,2,9,7,2,0,613006,THANJAVUR,45
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",ME,MECHANICAL ENGINEERING,8,7,1,6,3,0,0,613006,THANJAVUR,25
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",AD,Artificial Intelligence and Data Science,21,20,2,14,11,1,1,620009,TIRUCHIRAPPALLI,70
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",CE,CIVIL  ENGINEERING,5,4,1,4,2,1,0,620009,TIRUCHIRAPPALLI,17
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",CS,COMPUTER SCIENCE AND ENGINEERING,22,17,3,14,12,2,1,620009,TIRUCHIRAPPALLI,71
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",DA,Bachelor of Design,6,5,0,3,2,1,0,620009,TIRUCHIRAPPALLI,17
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,9,10,2,7,5,1,1,620009,TIRUCHIRAPPALLI,35
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",ME,MECHANICAL ENGINEERING,12,9,1,7,5,1,0,620009,TIRUCHIRAPPALLI,35
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",AD,Artificial Intelligence and Data Science,10,10,1,7,6,1,1,608301,CUDDALORE,36
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),8,6,1,5,3,1,0,608301,CUDDALORE,24
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",BM,BIO MEDICAL ENGINEERING,7,6,1,5,3,1,0,608301,CUDDALORE,23
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",CE,CIVIL  ENGINEERING,5,7,1,5,3,1,0,608301,CUDDALORE,22
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",CS,COMPUTER SCIENCE AND ENGINEERING,26,24,3,18,13,3,1,608301,CUDDALORE,88
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,20,19,3,15,11,1,1,608301,CUDDALORE,70
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,7,7,0,6,4,1,0,608301,CUDDALORE,25
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",IT,INFORMATION TECHNOLOGY,19,17,3,13,11,2,1,608301,CUDDALORE,66
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",ME,MECHANICAL ENGINEERING,14,13,1,9,8,1,0,608301,CUDDALORE,46
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",AD,Artificial Intelligence and Data Science,11,9,1,6,6,1,1,620009,TIRUCHIRAPPALLI,35
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",BM,BIO MEDICAL ENGINEERING,11,10,1,6,6,0,1,620009,TIRUCHIRAPPALLI,35
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",CS,COMPUTER SCIENCE AND ENGINEERING,11,9,2,8,5,1,0,620009,TIRUCHIRAPPALLI,36
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,5,5,0,4,3,1,0,620009,TIRUCHIRAPPALLI,18
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,6,5,1,4,2,0,0,620009,TIRUCHIRAPPALLI,18
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",IT,INFORMATION TECHNOLOGY,10,9,1,7,6,1,0,620009,TIRUCHIRAPPALLI,34
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",ME,MECHANICAL ENGINEERING,6,4,1,4,2,1,0,620009,TIRUCHIRAPPALLI,18
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",SC,Computer Science and Engineering (Cyber Security),6,4,1,3,3,1,0,620009,TIRUCHIRAPPALLI,18
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",AD,Artificial Intelligence and Data Science,14,13,0,9,8,1,1,621206,TIRUCHIRAPPALLI,46
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),7,7,1,5,3,1,0,621206,TIRUCHIRAPPALLI,24
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",BM,BIO MEDICAL ENGINEERING,6,4,1,4,2,0,1,621206,TIRUCHIRAPPALLI,18
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",CS,COMPUTER SCIENCE AND ENGINEERING,13,12,1,9,8,2,0,621206,TIRUCHIRAPPALLI,45
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,14,2,10,7,2,0,621206,TIRUCHIRAPPALLI,51
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,7,7,1,6,4,1,0,621206,TIRUCHIRAPPALLI,26
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",IT,INFORMATION TECHNOLOGY,14,12,2,9,6,1,1,621206,TIRUCHIRAPPALLI,45
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",ME,MECHANICAL ENGINEERING,16,14,2,10,8,2,0,621206,TIRUCHIRAPPALLI,52
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",SC,Computer Science and Engineering (Cyber Security),8,6,1,5,3,0,0,621206,TIRUCHIRAPPALLI,23
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",AD,Artificial Intelligence and Data Science,14,12,1,10,7,1,0,622102,PUDUKKOTTAI,45
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,17,14,2,10,8,2,1,622102,PUDUKKOTTAI,54
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",CE,CIVIL  ENGINEERING,17,14,2,10,8,2,1,622102,PUDUKKOTTAI,54
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",CS,COMPUTER SCIENCE AND ENGINEERING,14,12,2,10,9,2,0,622102,PUDUKKOTTAI,49
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,9,7,1,6,4,1,0,622102,PUDUKKOTTAI,28
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,15,2,11,8,1,1,622102,PUDUKKOTTAI,54
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",ME,MECHANICAL ENGINEERING,16,15,2,11,8,1,1,622102,PUDUKKOTTAI,54
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",RM,ROBOTICS AND AUTOMATION,10,7,1,5,4,1,0,622102,PUDUKKOTTAI,28
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",AD,Artificial Intelligence and Data Science,12,9,1,7,6,1,0,613501,THANJAVUR,36
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",CE,CIVIL  ENGINEERING,5,5,1,3,3,0,0,613501,THANJAVUR,17
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",CS,COMPUTER SCIENCE AND ENGINEERING,11,10,1,8,5,1,0,613501,THANJAVUR,36
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,8,7,1,5,3,0,1,613501,THANJAVUR,25
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,5,4,1,4,3,1,0,613501,THANJAVUR,18
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",IT,INFORMATION TECHNOLOGY,11,9,1,7,5,2,0,613501,THANJAVUR,35
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",ME,MECHANICAL ENGINEERING,15,13,2,9,7,2,1,613501,THANJAVUR,49
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur .",AD,Artificial Intelligence and Data Science,16,14,2,10,7,1,1,612503,THANJAVUR,51
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur .",CE,CIVIL  ENGINEERING,16,14,2,10,8,2,1,612503,THANJAVUR,53
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur .",CS,COMPUTER SCIENCE AND ENGINEERING,17,13,2,11,7,1,1,612503,THANJAVUR,52
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur .",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,15,2,11,7,2,1,612503,THANJAVUR,54
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur .",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,15,2,11,9,1,0,612503,THANJAVUR,54
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur .",IT,INFORMATION TECHNOLOGY,16,14,2,10,8,2,0,612503,THANJAVUR,52
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur .",ME,MECHANICAL ENGINEERING,17,14,2,11,8,2,0,612503,THANJAVUR,54
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur .",SC,Computer Science and Engineering (Cyber Security),16,14,1,10,9,2,0,612503,THANJAVUR,52
3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",AD,Artificial Intelligence and Data Science,16,13,2,11,7,2,1,622303,PUDUKKOTTAI,52
3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",CE,CIVIL  ENGINEERING,16,14,2,10,8,1,0,622303,PUDUKKOTTAI,51
3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",CS,COMPUTER SCIENCE AND ENGINEERING,15,14,2,10,8,2,0,622303,PUDUKKOTTAI,51
3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14,14,2,10,8,2,0,622303,PUDUKKOTTAI,50
3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,8,7,1,6,4,1,0,622303,PUDUKKOTTAI,27
3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",IT,INFORMATION TECHNOLOGY,16,13,1,10,7,1,1,622303,PUDUKKOTTAI,49
